"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Study","feature","breaks","stars"
21.4729784611813,2.61012800082874,0.781206948322303,3.34114795885286,0.000834327481280016,0.00622424926950504,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","UBA1819","Braun et al.","Stool","[2,3)","***"
682.452648832834,3.67958438607116,1.06320333777573,3.46084728606007,0.000538478185181633,0.0104679205357483,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Veillonella","Halfvarson et al.","Stool","[3,4)","***"
3.17356382860553,3.25602932824834,1.3412150025696,2.42767141883307,0.0151961037377349,0.0500908604688297,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Veillonella","Forbes et al.","Stool","[3,4)","*"
2580.17233270223,5.24700751427888,0.696493689497652,7.53346023574642,4.94130650699871e-14,3.93894853580878e-05,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Veillonella","Jacobs et al.","Stool","[4,30)","***"
1264.00879816465,2.47020911119525,0.835649566639019,2.95603469422048,0.00311622035438564,0.0318813313179454,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Veillonella","Mottawea et al.","Lavage","[2,3)","**"
488.638337640808,11.6951371074299,2.90581095306907,4.02474121555558,5.70380033353843e-05,0.00192209026047478,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Halfvarson et al.","Stool","[4,30)","***"
24.9456541229092,5.27211685510249,1.04541770775763,5.04307208112146,4.58116577454829e-07,0.016004556310967,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Jacobs et al.","Stool","[4,30)","***"
17.0809190654017,7.08208850134199,2.10697341662602,3.36126144044229,0.000775873475831825,0.00622424926950504,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Braun et al.","Stool","[4,30)","***"
74.8335544419423,2.41689431256995,0.756120679068565,3.19643990632187,0.00139134805559311,0.0244990656056387,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Lloyd-Price et al.","Biopsy","[2,3)","**"
1257.91231274532,4.51861443504968,0.972099171564038,4.64830602394152,3.34672140397528e-06,7.41856577881188e-05,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Mottawea et al.","Lavage","[4,30)","***"
5.64842039154254,16.7200642474831,5.73103772213183,2.91745841820486,0.00352896698180736,0.0418288194122806,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Aggregatibacter","Halfvarson et al.","Stool","[4,30)","**"
10.8261856163489,6.28544844471676,2.06284583179385,3.04697924965674,0.00231153666316763,0.0256195313501079,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Aggregatibacter","Mottawea et al.","Lavage","[4,30)","**"
160.154077849093,3.16651503813958,1.27583419480803,2.48191736122579,0.0130677577336052,0.117705921656004,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Bilophila","Halfvarson et al.","Stool","[3,4)","*"
7.95473540778583,4.25591871667092,1.460234958199,2.91454378131038,0.00356208841571149,0.0024342065030833,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Cronobacter","Morgan et al. 2012","Stool","[4,30)","**"
14.4019352179946,4.96757622521794,2.07011313570952,2.39966412440319,0.0164101214663095,0.174198399135437,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Neisseriaceae","Eikenella","Lloyd-Price et al.","Biopsy","[4,30)","*"
113.566655336689,2.84845355516108,1.3292405669663,2.14291801345038,0.032119682268933,0.194178079171277,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Neisseriaceae","Eikenella","Mottawea et al.","Lavage","[2,3)","*"
194.349763402318,4.41659246365831,1.27525293113201,3.46330704744024,0.000533579132349081,0.00474885427790682,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia/Shigella","Forbes et al.","Stool","[4,30)","***"
6.28836874381994,24.1908480103257,3.24387002582884,7.45740360054799,8.82440808089453e-14,7.85372319199613e-12,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Klebsiella","Forbes et al.","Stool","[4,30)","***"
75.3526982208763,25.9240697198154,5.72383451283398,4.52914382162664,5.92231778564637e-06,0.000286558354615885,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Morganella","Halfvarson et al.","Stool","[4,30)","***"
8.09445372751686,25.5353575416466,3.27941546153664,7.78655764758805,6.88595099070436e-15,1.97536603180707e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Morganella","Jacobs et al.","Stool","[4,30)","***"
244.094501704525,4.33790526773708,1.50628451747645,2.87987111160418,0.00397837773925153,0.0447594709314061,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Parasutterella","Halfvarson et al.","Stool","[4,30)","**"
65.7144764441237,28.4471574008352,2.86841020053444,9.91739514645949,3.49764993201637e-23,1.66007903423804e-08,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Proteus","Jacobs et al.","Stool","[4,30)","***"
493.756338223705,7.54083355410335,1.49265198658831,5.05197033324499,4.37275630478698e-07,0.016004556310967,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Salmonella","Jacobs et al.","Stool","[4,30)","***"
3105.43410101858,4.26620243142959,1.0302427378273,4.14096821534183,3.45842886648669e-05,0.000574963799053412,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Sutterella","Mottawea et al.","Lavage","[4,30)","***"
